Hole_ID,From,To,Code
20.0,27.0,30.0,1.0
20.0,30.0,33.0,1.0
20.0,33.0,36.0,1.0
20.0,36.0,39.0,1.0
20.0,39.0,42.0,1.0
20.0,42.0,45.0,2.0
20.0,45.0,48.0,2.0
20.0,48.0,51.0,1.0
20.0,51.0,54.0,2.0
20.0,54.0,57.0,1.0
20.0,57.0,60.0,2.0
20.0,60.0,63.0,2.0
20.0,63.0,66.0,2.0
20.0,66.0,69.0,2.0
20.0,69.0,72.0,2.0
20.0,72.0,75.0,2.0
20.0,75.0,78.0,2.0
20.0,78.0,81.0,2.0
20.0,81.0,84.0,2.0
20.0,84.0,87.0,2.0
21.0,-0.0,3.0,2.0
21.0,3.0,6.0,2.0
21.0,6.0,9.0,2.0
21.0,9.0,12.0,2.0
21.0,12.0,15.0,1.0
21.0,15.0,18.0,1.0
21.0,18.0,21.0,1.0
21.0,21.0,24.0,1.0
21.0,24.0,27.0,1.0
21.0,27.0,30.0,1.0
21.0,30.0,33.0,1.0
21.0,33.0,36.0,1.0
21.0,36.0,39.0,1.0
21.0,39.0,42.0,1.0
21.0,42.0,45.0,1.0
21.0,45.0,48.0,1.0
21.0,48.0,51.0,1.0
21.0,51.0,54.0,1.0
21.0,54.0,57.0,1.0
21.0,57.0,60.0,2.0
21.0,60.0,63.0,2.0
21.0,63.0,66.0,2.0
21.0,66.0,69.0,1.0
21.0,69.0,72.0,2.0
21.0,72.0,75.0,2.0
21.0,75.0,78.0,2.0
21.0,78.0,81.0,1.0
21.0,81.0,84.0,2.0
21.0,84.0,87.0,2.0
21.0,87.0,90.0,2.0
21.0,90.0,93.0,2.0
21.0,93.0,96.0,2.0
21.0,96.0,99.0,2.0
21.0,99.0,102.0,2.0
21.0,102.0,105.0,2.0
21.0,105.0,108.0,1.0
21.0,108.0,111.0,1.0
21.0,111.0,114.0,1.0
21.0,114.0,117.0,1.0
22.0,-0.0,3.0,1.0
22.0,3.0,6.0,1.0
22.0,6.0,9.0,1.0
22.0,9.0,12.0,1.0
22.0,12.0,15.0,2.0
22.0,15.0,18.0,2.0
22.0,18.0,21.0,2.0
22.0,21.0,24.0,2.0
22.0,24.0,27.0,1.0
22.0,27.0,30.0,1.0
22.0,30.0,33.0,1.0
22.0,33.0,36.0,2.0
22.0,36.0,39.0,1.0
22.0,39.0,42.0,1.0
22.0,42.0,45.0,1.0
22.0,45.0,48.0,1.0
22.0,48.0,51.0,1.0
22.0,51.0,54.0,1.0
22.0,54.0,57.0,1.0
22.0,57.0,60.0,1.0
22.0,60.0,63.0,2.0
22.0,63.0,66.0,2.0
22.0,66.0,69.0,1.0
22.0,69.0,72.0,1.0
22.0,72.0,75.0,1.0
22.0,75.0,78.0,1.0
22.0,78.0,81.0,1.0
22.0,81.0,84.0,1.0
22.0,84.0,87.0,2.0
22.0,87.0,90.0,1.0
22.0,90.0,93.0,2.0
22.0,93.0,96.0,2.0
22.0,96.0,99.0,2.0
22.0,99.0,102.0,2.0
22.0,102.0,105.0,2.0
23.0,-0.0,3.0,1.0
23.0,3.0,6.0,1.0
23.0,6.0,9.0,1.0
23.0,9.0,12.0,1.0
23.0,12.0,15.0,1.0
23.0,15.0,18.0,1.0
23.0,18.0,21.0,1.0
23.0,21.0,24.0,1.0
23.0,24.0,27.0,1.0
23.0,27.0,30.0,1.0
23.0,30.0,33.0,1.0
23.0,33.0,36.0,1.0
23.0,36.0,39.0,2.0
23.0,39.0,42.0,2.0
23.0,42.0,45.0,2.0
23.0,45.0,48.0,2.0
23.0,48.0,51.0,2.0
23.0,51.0,54.0,2.0
23.0,54.0,57.0,2.0
23.0,57.0,60.0,2.0
23.0,60.0,63.0,2.0
23.0,63.0,66.0,2.0
23.0,66.0,69.0,2.0
23.0,69.0,72.0,2.0
23.0,72.0,75.0,2.0
23.0,75.0,78.0,1.0
23.0,78.0,81.0,2.0
23.0,81.0,84.0,2.0
23.0,84.0,87.0,1.0
23.0,87.0,90.0,1.0
23.0,90.0,93.0,1.0
23.0,93.0,96.0,1.0
23.0,96.0,99.0,1.0
23.0,99.0,102.0,1.0
23.0,102.0,105.0,1.0
23.0,105.0,108.0,1.0
23.0,108.0,111.0,1.0
23.0,111.0,114.0,1.0
23.0,114.0,117.0,1.0
23.0,117.0,120.0,1.0
23.0,120.0,123.0,1.0
23.0,123.0,126.0,1.0
23.0,126.0,129.0,1.0
23.0,129.0,132.0,1.0
23.0,132.0,135.0,2.0
23.0,135.0,138.0,2.0
23.0,138.0,141.0,1.0
23.0,141.0,144.0,1.0
23.0,144.0,147.0,1.0
23.0,147.0,150.0,1.0
23.0,150.0,153.0,1.0
23.0,153.0,156.0,1.0
23.0,156.0,159.0,1.0
23.0,159.0,162.0,1.0
24.0,-0.0,3.0,1.0
24.0,3.0,6.0,1.0
24.0,6.0,9.0,1.0
24.0,9.0,12.0,2.0
24.0,12.0,15.0,2.0
24.0,15.0,18.0,1.0
24.0,18.0,21.0,1.0
24.0,21.0,24.0,1.0
24.0,24.0,27.0,1.0
24.0,27.0,30.0,1.0
24.0,30.0,33.0,1.0
24.0,33.0,36.0,1.0
24.0,36.0,39.0,1.0
24.0,39.0,42.0,1.0
24.0,42.0,45.0,1.0
24.0,45.0,48.0,1.0
24.0,48.0,51.0,1.0
24.0,51.0,54.0,1.0
24.0,54.0,57.0,1.0
24.0,57.0,60.0,2.0
24.0,60.0,63.0,2.0
24.0,63.0,66.0,2.0
24.0,66.0,69.0,2.0
24.0,69.0,72.0,2.0
24.0,72.0,75.0,2.0
24.0,75.0,78.0,1.0
24.0,78.0,81.0,2.0
24.0,81.0,84.0,2.0
24.0,84.0,87.0,2.0
24.0,87.0,90.0,2.0
24.0,90.0,93.0,2.0
24.0,93.0,96.0,2.0
24.0,96.0,99.0,1.0
24.0,99.0,102.0,2.0
24.0,102.0,105.0,1.0
24.0,105.0,108.0,1.0
24.0,108.0,111.0,1.0
24.0,111.0,114.0,1.0
24.0,114.0,117.0,1.0
24.0,117.0,120.0,2.0
24.0,120.0,123.0,2.0
24.0,123.0,126.0,2.0
24.0,126.0,129.0,2.0
24.0,129.0,132.0,1.0
24.0,132.0,135.0,2.0
24.0,135.0,138.0,2.0
24.0,138.0,141.0,1.0
24.0,141.0,144.0,1.0
24.0,144.0,147.0,1.0
24.0,147.0,150.0,1.0
24.0,150.0,153.0,1.0
24.0,153.0,156.0,2.0
25.0,-0.0,3.0,2.0
25.0,3.0,6.0,2.0
25.0,6.0,9.0,2.0
25.0,9.0,12.0,2.0
25.0,12.0,15.0,1.0
25.0,15.0,18.0,1.0
25.0,18.0,21.0,1.0
25.0,21.0,24.0,1.0
25.0,24.0,27.0,1.0
26.0,-0.0,3.0,2.0
26.0,3.0,6.0,2.0
26.0,6.0,9.0,1.0
26.0,9.0,12.0,1.0
26.0,12.0,15.0,2.0
26.0,15.0,18.0,1.0
26.0,18.0,21.0,1.0
26.0,21.0,24.0,1.0
26.0,24.0,27.0,1.0
26.0,27.0,30.0,1.0
26.0,30.0,33.0,1.0
26.0,33.0,36.0,1.0
26.0,36.0,39.0,1.0
26.0,39.0,42.0,1.0
26.0,42.0,45.0,1.0
26.0,45.0,48.0,1.0
26.0,48.0,51.0,1.0
26.0,51.0,54.0,2.0
26.0,54.0,57.0,2.0
26.0,57.0,60.0,2.0
26.0,60.0,63.0,2.0
26.0,63.0,66.0,2.0
26.0,66.0,69.0,2.0
26.0,69.0,72.0,1.0
26.0,72.0,75.0,2.0
26.0,75.0,78.0,2.0
26.0,78.0,81.0,2.0
26.0,81.0,84.0,2.0
27.0,-0.0,3.0,1.0
27.0,3.0,6.0,1.0
27.0,6.0,9.0,1.0
27.0,9.0,12.0,1.0
27.0,12.0,15.0,1.0
27.0,15.0,18.0,2.0
27.0,18.0,21.0,1.0
27.0,21.0,24.0,1.0
27.0,24.0,27.0,1.0
27.0,27.0,30.0,1.0
27.0,30.0,33.0,2.0
27.0,33.0,36.0,2.0
27.0,36.0,39.0,2.0
27.0,39.0,42.0,2.0
27.0,42.0,45.0,2.0
27.0,45.0,48.0,2.0
27.0,48.0,51.0,1.0
27.0,51.0,54.0,1.0
27.0,54.0,57.0,1.0
27.0,57.0,60.0,1.0
27.0,60.0,63.0,2.0
27.0,63.0,66.0,2.0
27.0,66.0,69.0,2.0
27.0,69.0,72.0,1.0
27.0,72.0,75.0,1.0
27.0,75.0,78.0,1.0
27.0,78.0,81.0,1.0
28.0,-0.0,3.0,2.0
28.0,3.0,6.0,2.0
28.0,6.0,9.0,2.0
28.0,9.0,12.0,2.0
28.0,12.0,15.0,2.0
28.0,15.0,18.0,1.0
28.0,18.0,21.0,2.0
28.0,21.0,24.0,1.0
28.0,24.0,27.0,1.0
28.0,27.0,30.0,1.0
28.0,30.0,33.0,1.0
28.0,33.0,36.0,1.0
28.0,36.0,39.0,1.0
28.0,39.0,42.0,1.0
29.0,-0.0,3.0,1.0
29.0,3.0,6.0,2.0
29.0,6.0,9.0,1.0
29.0,9.0,12.0,2.0
29.0,12.0,15.0,2.0
29.0,15.0,18.0,2.0
29.0,18.0,21.0,2.0
29.0,21.0,24.0,2.0
29.0,24.0,27.0,1.0
29.0,27.0,30.0,1.0
29.0,30.0,33.0,1.0
29.0,33.0,36.0,1.0
29.0,36.0,39.0,1.0
29.0,39.0,42.0,2.0
29.0,42.0,45.0,1.0
29.0,45.0,48.0,1.0
29.0,48.0,51.0,1.0
29.0,51.0,54.0,1.0
29.0,54.0,57.0,1.0
29.0,57.0,60.0,1.0
29.0,60.0,63.0,1.0
29.0,63.0,66.0,1.0
29.0,66.0,69.0,1.0
29.0,69.0,72.0,1.0
29.0,72.0,75.0,1.0
29.0,75.0,78.0,1.0
30.0,-0.0,3.0,1.0
30.0,3.0,6.0,2.0
30.0,6.0,9.0,1.0
30.0,9.0,12.0,2.0
30.0,12.0,15.0,2.0
30.0,15.0,18.0,2.0
30.0,18.0,21.0,2.0
31.0,-0.0,3.0,1.0
31.0,3.0,6.0,1.0
31.0,6.0,9.0,1.0
31.0,9.0,12.0,1.0
31.0,12.0,15.0,1.0
31.0,15.0,18.0,1.0
31.0,18.0,21.0,1.0
31.0,21.0,24.0,1.0
31.0,24.0,27.0,1.0
31.0,27.0,30.0,1.0
31.0,30.0,33.0,1.0
31.0,33.0,36.0,1.0
31.0,36.0,39.0,2.0
31.0,39.0,42.0,2.0
31.0,42.0,45.0,2.0
31.0,45.0,48.0,1.0
31.0,48.0,51.0,1.0
31.0,51.0,54.0,1.0
31.0,54.0,57.0,1.0
31.0,57.0,60.0,2.0
31.0,60.0,63.0,2.0
31.0,63.0,66.0,2.0
31.0,66.0,69.0,2.0
31.0,69.0,72.0,1.0
31.0,72.0,75.0,2.0
31.0,75.0,78.0,1.0
31.0,78.0,81.0,1.0
31.0,81.0,84.0,2.0
31.0,84.0,87.0,1.0
31.0,87.0,90.0,1.0
31.0,90.0,93.0,1.0
31.0,93.0,96.0,1.0
31.0,96.0,99.0,1.0
31.0,99.0,102.0,1.0
31.0,102.0,105.0,1.0
31.0,105.0,108.0,1.0
31.0,108.0,111.0,1.0
31.0,111.0,114.0,1.0
31.0,114.0,117.0,1.0
31.0,117.0,120.0,1.0
31.0,120.0,123.0,1.0
31.0,123.0,126.0,1.0
31.0,126.0,129.0,1.0
31.0,129.0,132.0,1.0
31.0,132.0,135.0,2.0
31.0,135.0,138.0,1.0
31.0,138.0,141.0,1.0
31.0,141.0,144.0,1.0
31.0,144.0,147.0,1.0
32.0,-0.0,3.0,1.0
32.0,3.0,6.0,1.0
32.0,6.0,9.0,2.0
32.0,9.0,12.0,2.0
32.0,12.0,15.0,2.0
32.0,15.0,18.0,2.0
32.0,18.0,21.0,2.0
32.0,21.0,24.0,2.0
32.0,24.0,27.0,1.0
32.0,27.0,30.0,1.0
32.0,30.0,33.0,1.0
32.0,33.0,36.0,1.0
32.0,36.0,39.0,1.0
32.0,39.0,42.0,1.0
32.0,42.0,45.0,1.0
32.0,45.0,48.0,1.0
32.0,48.0,51.0,1.0
32.0,51.0,54.0,1.0
32.0,54.0,57.0,1.0
32.0,57.0,60.0,1.0
32.0,60.0,63.0,2.0
32.0,63.0,66.0,2.0
32.0,66.0,69.0,2.0
32.0,69.0,72.0,2.0
32.0,72.0,75.0,2.0
32.0,75.0,78.0,2.0
32.0,78.0,81.0,2.0
33.0,-0.0,3.0,2.0
33.0,3.0,6.0,2.0
33.0,6.0,9.0,2.0
33.0,9.0,12.0,2.0
33.0,12.0,15.0,2.0
33.0,15.0,18.0,2.0
33.0,18.0,21.0,1.0
33.0,21.0,24.0,1.0
33.0,24.0,27.0,1.0
34.0,-0.0,3.0,1.0
34.0,3.0,6.0,2.0
34.0,6.0,9.0,2.0
34.0,9.0,12.0,2.0
34.0,12.0,15.0,2.0
34.0,15.0,18.0,2.0
34.0,18.0,21.0,2.0
34.0,21.0,24.0,1.0
34.0,24.0,27.0,1.0
34.0,27.0,30.0,1.0
34.0,30.0,33.0,1.0
34.0,33.0,36.0,1.0
34.0,36.0,39.0,1.0
34.0,39.0,42.0,1.0
34.0,42.0,45.0,1.0
34.0,45.0,48.0,1.0
34.0,48.0,51.0,1.0
34.0,51.0,54.0,2.0
34.0,54.0,57.0,1.0
34.0,57.0,60.0,1.0
34.0,60.0,63.0,1.0
34.0,63.0,66.0,2.0
34.0,66.0,69.0,1.0
34.0,69.0,72.0,1.0
34.0,72.0,75.0,1.0
34.0,75.0,78.0,1.0
34.0,78.0,81.0,1.0
34.0,81.0,84.0,1.0
34.0,84.0,87.0,1.0
34.0,87.0,90.0,1.0
34.0,90.0,93.0,1.0
34.0,93.0,96.0,1.0
34.0,96.0,99.0,1.0
34.0,99.0,102.0,2.0
34.0,102.0,105.0,2.0
34.0,105.0,108.0,2.0
34.0,108.0,111.0,2.0
34.0,111.0,114.0,2.0
34.0,114.0,117.0,2.0
34.0,117.0,120.0,1.0
34.0,120.0,123.0,1.0
34.0,123.0,126.0,1.0
34.0,126.0,129.0,1.0
34.0,129.0,132.0,1.0
34.0,132.0,135.0,1.0
34.0,135.0,138.0,1.0
34.0,138.0,141.0,1.0
34.0,141.0,144.0,1.0
34.0,144.0,147.0,1.0
34.0,147.0,150.0,1.0
34.0,150.0,153.0,1.0
34.0,153.0,156.0,1.0
34.0,156.0,159.0,1.0
34.0,159.0,162.0,1.0
35.0,-0.0,3.0,1.0
35.0,3.0,6.0,1.0
35.0,6.0,9.0,1.0
35.0,9.0,12.0,1.0
35.0,12.0,15.0,1.0
35.0,15.0,18.0,1.0
35.0,18.0,21.0,1.0
35.0,21.0,24.0,2.0
35.0,24.0,27.0,1.0
35.0,27.0,30.0,1.0
35.0,30.0,33.0,1.0
35.0,33.0,36.0,1.0
35.0,36.0,39.0,2.0
35.0,39.0,42.0,1.0
35.0,42.0,45.0,1.0
35.0,45.0,48.0,1.0
35.0,48.0,51.0,2.0
35.0,51.0,54.0,2.0
35.0,54.0,57.0,1.0
35.0,57.0,60.0,2.0
35.0,60.0,63.0,2.0
35.0,63.0,66.0,2.0
35.0,66.0,69.0,2.0
35.0,69.0,72.0,2.0
35.0,72.0,75.0,2.0
35.0,75.0,78.0,2.0
35.0,78.0,81.0,2.0
35.0,81.0,84.0,2.0
35.0,84.0,87.0,1.0
35.0,87.0,90.0,2.0
35.0,90.0,93.0,1.0
35.0,93.0,96.0,1.0
35.0,96.0,99.0,2.0
35.0,99.0,102.0,2.0
35.0,102.0,105.0,2.0
35.0,105.0,108.0,1.0
35.0,108.0,111.0,1.0
35.0,111.0,114.0,1.0
35.0,114.0,117.0,1.0
35.0,117.0,120.0,1.0
35.0,120.0,123.0,1.0
35.0,123.0,126.0,1.0
35.0,126.0,129.0,1.0
35.0,129.0,132.0,1.0
35.0,132.0,135.0,2.0
36.0,-0.0,3.0,1.0
36.0,3.0,6.0,1.0
36.0,6.0,9.0,1.0
36.0,9.0,12.0,1.0
36.0,12.0,15.0,1.0
36.0,15.0,18.0,1.0
36.0,18.0,21.0,1.0
36.0,21.0,24.0,1.0
36.0,24.0,27.0,1.0
36.0,27.0,30.0,1.0
36.0,30.0,33.0,2.0
36.0,33.0,36.0,2.0
36.0,36.0,39.0,2.0
36.0,39.0,42.0,2.0
36.0,42.0,45.0,2.0
36.0,45.0,48.0,1.0
36.0,48.0,51.0,1.0
36.0,51.0,54.0,1.0
36.0,54.0,57.0,1.0
36.0,57.0,60.0,1.0
36.0,60.0,63.0,1.0
36.0,63.0,66.0,2.0
36.0,66.0,69.0,2.0
36.0,69.0,72.0,1.0
36.0,72.0,75.0,1.0
36.0,75.0,78.0,1.0
36.0,78.0,81.0,1.0
36.0,81.0,84.0,1.0
36.0,84.0,87.0,1.0
36.0,87.0,90.0,1.0
36.0,90.0,93.0,1.0
36.0,93.0,96.0,1.0
36.0,96.0,99.0,1.0
36.0,99.0,102.0,1.0
36.0,102.0,105.0,1.0
36.0,105.0,108.0,1.0
36.0,108.0,111.0,1.0
36.0,111.0,114.0,1.0
36.0,114.0,117.0,1.0
36.0,117.0,120.0,1.0
36.0,120.0,123.0,1.0
36.0,123.0,126.0,2.0
36.0,126.0,129.0,2.0
36.0,129.0,132.0,1.0
36.0,132.0,135.0,2.0
36.0,135.0,138.0,1.0
36.0,138.0,141.0,1.0
36.0,141.0,144.0,1.0
36.0,144.0,147.0,1.0
36.0,147.0,150.0,1.0
36.0,150.0,153.0,1.0
36.0,153.0,156.0,1.0
36.0,156.0,159.0,1.0
36.0,159.0,162.0,1.0
36.0,162.0,165.0,1.0
36.0,165.0,168.0,1.0
36.0,168.0,171.0,2.0
36.0,171.0,174.0,1.0
36.0,174.0,177.0,2.0
36.0,177.0,180.0,2.0
36.0,180.0,183.0,2.0
36.0,183.0,186.0,2.0
36.0,186.0,189.0,2.0
36.0,189.0,192.0,1.0
36.0,192.0,195.0,1.0
37.0,-0.0,3.0,1.0
37.0,3.0,6.0,1.0
37.0,6.0,9.0,1.0
37.0,9.0,12.0,1.0
37.0,12.0,15.0,1.0
37.0,15.0,18.0,1.0
37.0,18.0,21.0,1.0
37.0,21.0,24.0,1.0
37.0,24.0,27.0,1.0
37.0,27.0,30.0,1.0
37.0,30.0,33.0,1.0
37.0,33.0,36.0,1.0
37.0,36.0,39.0,1.0
37.0,39.0,42.0,1.0
37.0,42.0,45.0,1.0
37.0,45.0,48.0,2.0
37.0,48.0,51.0,1.0
37.0,51.0,54.0,1.0
37.0,54.0,57.0,2.0
37.0,57.0,60.0,2.0
37.0,60.0,63.0,2.0
37.0,63.0,66.0,2.0
37.0,66.0,69.0,2.0
37.0,69.0,72.0,2.0
37.0,72.0,75.0,2.0
37.0,75.0,78.0,1.0
37.0,78.0,81.0,2.0
37.0,81.0,84.0,2.0
37.0,84.0,87.0,2.0
37.0,87.0,90.0,2.0
37.0,90.0,93.0,1.0
37.0,93.0,96.0,1.0
37.0,96.0,99.0,1.0
37.0,99.0,102.0,1.0
37.0,102.0,105.0,1.0
37.0,105.0,108.0,1.0
37.0,108.0,111.0,2.0
37.0,111.0,114.0,2.0
37.0,114.0,117.0,1.0
37.0,117.0,120.0,1.0
37.0,120.0,123.0,1.0
37.0,123.0,126.0,1.0
37.0,126.0,129.0,1.0
37.0,129.0,132.0,2.0
37.0,132.0,135.0,2.0
37.0,135.0,138.0,1.0
37.0,138.0,141.0,1.0
38.0,-0.0,3.0,1.0
38.0,3.0,6.0,1.0
38.0,6.0,9.0,2.0
38.0,9.0,12.0,2.0
38.0,12.0,15.0,2.0
38.0,15.0,18.0,1.0
38.0,18.0,21.0,1.0
38.0,21.0,24.0,1.0
38.0,24.0,27.0,1.0
38.0,27.0,30.0,1.0
38.0,30.0,33.0,1.0
38.0,33.0,36.0,1.0
38.0,36.0,39.0,1.0
38.0,39.0,42.0,1.0
38.0,42.0,45.0,1.0
38.0,45.0,48.0,1.0
38.0,48.0,51.0,2.0
39.0,-0.0,3.0,1.0
39.0,3.0,6.0,2.0
39.0,6.0,9.0,1.0
39.0,9.0,12.0,2.0
39.0,12.0,15.0,2.0
39.0,15.0,18.0,2.0
39.0,18.0,21.0,2.0
39.0,21.0,24.0,1.0
39.0,24.0,27.0,1.0
39.0,27.0,30.0,1.0
39.0,30.0,33.0,1.0
39.0,33.0,36.0,1.0
39.0,36.0,39.0,1.0
39.0,39.0,42.0,2.0
39.0,42.0,45.0,1.0
39.0,45.0,48.0,1.0
39.0,48.0,51.0,1.0
39.0,51.0,54.0,1.0
39.0,54.0,57.0,1.0
39.0,57.0,60.0,1.0
39.0,60.0,63.0,2.0
39.0,63.0,66.0,2.0
39.0,66.0,69.0,2.0
39.0,69.0,72.0,2.0
39.0,72.0,75.0,2.0
39.0,75.0,78.0,2.0
39.0,78.0,81.0,2.0
39.0,81.0,84.0,1.0
39.0,84.0,87.0,1.0
39.0,87.0,90.0,2.0
40.0,-0.0,3.0,1.0
40.0,3.0,6.0,2.0
40.0,6.0,9.0,2.0
40.0,9.0,12.0,2.0
40.0,12.0,15.0,2.0
40.0,15.0,18.0,2.0
40.0,18.0,21.0,2.0
40.0,21.0,24.0,1.0
40.0,24.0,27.0,1.0
40.0,27.0,30.0,1.0
40.0,30.0,33.0,2.0
40.0,33.0,36.0,2.0
40.0,36.0,39.0,2.0
40.0,39.0,42.0,2.0
40.0,42.0,45.0,2.0
40.0,45.0,48.0,1.0
40.0,48.0,51.0,1.0
40.0,51.0,54.0,2.0
40.0,54.0,57.0,2.0
40.0,57.0,60.0,2.0
40.0,60.0,63.0,1.0
40.0,63.0,66.0,2.0
40.0,66.0,69.0,1.0
40.0,69.0,72.0,2.0
40.0,72.0,75.0,2.0
40.0,75.0,78.0,2.0
40.0,78.0,81.0,2.0
40.0,81.0,84.0,2.0
40.0,84.0,87.0,2.0
40.0,87.0,90.0,2.0
40.0,90.0,93.0,2.0
40.0,93.0,96.0,2.0
40.0,96.0,99.0,2.0
40.0,99.0,102.0,2.0
40.0,102.0,105.0,2.0
40.0,105.0,108.0,2.0
40.0,108.0,111.0,2.0
40.0,111.0,114.0,2.0
40.0,114.0,117.0,2.0
40.0,117.0,120.0,2.0
40.0,120.0,123.0,2.0
40.0,123.0,126.0,1.0
40.0,126.0,129.0,1.0
40.0,129.0,132.0,1.0
40.0,132.0,135.0,2.0
40.0,135.0,138.0,2.0
40.0,138.0,141.0,2.0
40.0,141.0,144.0,1.0
40.0,144.0,147.0,1.0
40.0,147.0,150.0,1.0
41.0,-0.0,3.0,1.0
41.0,3.0,6.0,1.0
41.0,6.0,9.0,1.0
41.0,9.0,12.0,1.0
41.0,12.0,15.0,1.0
41.0,15.0,18.0,1.0
41.0,18.0,21.0,1.0
41.0,21.0,24.0,1.0
41.0,24.0,27.0,2.0
41.0,27.0,30.0,2.0
41.0,30.0,33.0,1.0
41.0,33.0,36.0,2.0
41.0,36.0,39.0,2.0
41.0,39.0,42.0,2.0
41.0,42.0,45.0,1.0
41.0,45.0,48.0,2.0
41.0,48.0,51.0,1.0
41.0,51.0,54.0,1.0
41.0,54.0,57.0,1.0
41.0,57.0,60.0,1.0
41.0,60.0,63.0,1.0
41.0,63.0,66.0,2.0
41.0,66.0,69.0,2.0
41.0,69.0,72.0,2.0
41.0,72.0,75.0,1.0
41.0,75.0,78.0,1.0
41.0,78.0,81.0,1.0
41.0,81.0,84.0,1.0
41.0,84.0,87.0,2.0
41.0,87.0,90.0,1.0
41.0,90.0,93.0,1.0
41.0,93.0,96.0,1.0
41.0,96.0,99.0,1.0
41.0,99.0,102.0,1.0
41.0,102.0,105.0,1.0
41.0,105.0,108.0,1.0
41.0,108.0,111.0,2.0
41.0,111.0,114.0,1.0
41.0,114.0,117.0,1.0
41.0,117.0,120.0,1.0
41.0,120.0,123.0,2.0
41.0,123.0,126.0,1.0
41.0,126.0,129.0,1.0
41.0,129.0,132.0,1.0
41.0,132.0,135.0,1.0
41.0,135.0,138.0,1.0
41.0,138.0,141.0,1.0
41.0,141.0,144.0,1.0
41.0,144.0,147.0,1.0
41.0,147.0,150.0,1.0
41.0,150.0,153.0,1.0
41.0,153.0,156.0,1.0
41.0,156.0,159.0,1.0
41.0,159.0,162.0,1.0
41.0,162.0,165.0,1.0
41.0,165.0,168.0,1.0
42.0,-0.0,3.0,2.0
42.0,3.0,6.0,2.0
42.0,6.0,9.0,2.0
42.0,9.0,12.0,2.0
42.0,12.0,15.0,2.0
42.0,15.0,18.0,2.0
42.0,18.0,21.0,2.0
42.0,21.0,24.0,1.0
42.0,24.0,27.0,1.0
42.0,27.0,30.0,1.0
42.0,30.0,33.0,1.0
42.0,33.0,36.0,1.0
42.0,36.0,39.0,1.0
42.0,39.0,42.0,1.0
42.0,42.0,45.0,1.0
42.0,45.0,48.0,1.0
42.0,48.0,51.0,1.0
42.0,51.0,54.0,1.0
42.0,54.0,57.0,1.0
42.0,57.0,60.0,2.0
42.0,60.0,63.0,2.0
42.0,63.0,66.0,2.0
42.0,66.0,69.0,2.0
43.0,-0.0,3.0,2.0
43.0,3.0,6.0,2.0
43.0,6.0,9.0,2.0
43.0,9.0,12.0,2.0
43.0,12.0,15.0,2.0
43.0,15.0,18.0,1.0
43.0,18.0,21.0,2.0
43.0,21.0,24.0,1.0
43.0,24.0,27.0,1.0
43.0,27.0,30.0,1.0
43.0,30.0,33.0,1.0
43.0,33.0,36.0,1.0
43.0,36.0,39.0,1.0
43.0,39.0,42.0,1.0
43.0,42.0,45.0,2.0
43.0,45.0,48.0,2.0
43.0,48.0,51.0,1.0
43.0,51.0,54.0,2.0
43.0,54.0,57.0,2.0
43.0,57.0,60.0,2.0
43.0,60.0,63.0,2.0
43.0,63.0,66.0,2.0
43.0,66.0,69.0,2.0
43.0,69.0,72.0,2.0
43.0,72.0,75.0,2.0
43.0,75.0,78.0,2.0
44.0,-0.0,3.0,1.0
44.0,3.0,6.0,2.0
44.0,6.0,9.0,2.0
44.0,9.0,12.0,2.0
44.0,12.0,15.0,2.0
44.0,15.0,18.0,2.0
44.0,18.0,21.0,2.0
44.0,21.0,24.0,1.0
45.0,-0.0,3.0,2.0
45.0,3.0,6.0,1.0
45.0,6.0,9.0,2.0
45.0,9.0,12.0,1.0
45.0,12.0,15.0,2.0
45.0,15.0,18.0,2.0
45.0,18.0,21.0,2.0
45.0,21.0,24.0,1.0
45.0,24.0,27.0,1.0
45.0,27.0,30.0,1.0
45.0,30.0,33.0,1.0
45.0,33.0,36.0,1.0
45.0,36.0,39.0,1.0
45.0,39.0,42.0,1.0
45.0,42.0,45.0,1.0
46.0,-0.0,3.0,1.0
46.0,3.0,6.0,2.0
46.0,6.0,9.0,2.0
46.0,9.0,12.0,2.0
46.0,12.0,15.0,2.0
46.0,15.0,18.0,2.0
46.0,18.0,21.0,1.0
46.0,21.0,24.0,1.0
46.0,24.0,27.0,1.0
46.0,27.0,30.0,1.0
46.0,30.0,33.0,2.0
46.0,33.0,36.0,2.0
46.0,36.0,39.0,1.0
46.0,39.0,42.0,2.0
46.0,42.0,45.0,1.0
46.0,45.0,48.0,1.0
46.0,48.0,51.0,2.0
46.0,51.0,54.0,2.0
46.0,54.0,57.0,2.0
46.0,57.0,60.0,2.0
46.0,60.0,63.0,1.0
47.0,-0.0,3.0,1.0
47.0,3.0,6.0,1.0
47.0,6.0,9.0,1.0
47.0,9.0,12.0,1.0
47.0,12.0,15.0,1.0
47.0,15.0,18.0,1.0
47.0,18.0,21.0,1.0
47.0,21.0,24.0,1.0
47.0,24.0,27.0,1.0
47.0,27.0,30.0,1.0
47.0,30.0,33.0,1.0
47.0,33.0,36.0,2.0
47.0,36.0,39.0,2.0
47.0,39.0,42.0,2.0
47.0,42.0,45.0,1.0
47.0,45.0,48.0,1.0
47.0,48.0,51.0,1.0
47.0,51.0,54.0,1.0
47.0,54.0,57.0,1.0
